text_content,label
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (284)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (1066)",0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/88411 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (690),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/26014 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/17521 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (689)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (851)",0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (159),0
I've attached the final report for the project. Please review it by end of day. (895),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/36984 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (257)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (335)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/22924",1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (1039),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (515)",0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (1015),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (768)",0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/93588 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (761)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/49974",1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/99599",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/54413 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/17368 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (521)",0
I've attached the final report for the project. Please review it by end of day. (22),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (356)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/75160",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/21138 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (340)",0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (431),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (473)",0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (217),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (911)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/37935",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/20106 to avoid suspension. Reply STOP to opt out.,1
I've attached the final report for the project. Please review it by end of day. (1011),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/60939 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (93),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (1008),0
I've attached the final report for the project. Please review it by end of day. (1070),0
I've attached the final report for the project. Please review it by end of day. (1092),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/60100 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (696),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/48787 to avoid suspension. Reply STOP to opt out.,1
I've attached the final report for the project. Please review it by end of day. (996),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (153),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (1099),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/69353 to avoid suspension. Reply STOP to opt out.,1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/95925",1
I've attached the final report for the project. Please review it by end of day. (789),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (580)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (703)",0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/64912 to avoid suspension. Reply STOP to opt out.,1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/73620",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/31447 to avoid suspension. Reply STOP to opt out.,1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/66638",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (487)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (559)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/35150",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/30609 to avoid suspension. Reply STOP to opt out.,1
I've attached the final report for the project. Please review it by end of day. (801),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (512),0
I've attached the final report for the project. Please review it by end of day. (633),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/78916 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/39725 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/30806 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (790)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (116)",0
I've attached the final report for the project. Please review it by end of day. (740),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (1081)",0
I've attached the final report for the project. Please review it by end of day. (830),0
I've attached the final report for the project. Please review it by end of day. (119),0
I've attached the final report for the project. Please review it by end of day. (656),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/21116",1
